STNAME,CTYNAME,id,status
Alabama,Autauga County,01001,0
Alabama,Baldwin County,01003,0
Alabama,Barbour County,01005,0
Alabama,Bibb County,01007,0
Alabama,Blount County,01009,0
Alabama,Bullock County,01011,0
Alabama,Butler County,01013,0
Alabama,Calhoun County,01015,0
Alabama,Chambers County,01017,0
Alabama,Cherokee County,01019,0
Alabama,Chilton County,01021,0
Alabama,Choctaw County,01023,0
Alabama,Clarke County,01025,0
Alabama,Clay County,01027,0
Alabama,Cleburne County,01029,0
Alabama,Coffee County,01031,0
Alabama,Colbert County,01033,0
Alabama,Conecuh County,01035,0
Alabama,Coosa County,01037,0
Alabama,Covington County,01039,0
Alabama,Crenshaw County,01041,0
Alabama,Cullman County,01043,0
Alabama,Dale County,01045,0
Alabama,Dallas County,01047,0
Alabama,DeKalb County,01049,0
Alabama,Elmore County,01051,0
Alabama,Escambia County,01053,0
Alabama,Etowah County,01055,0
Alabama,Fayette County,01057,0
Alabama,Franklin County,01059,0
Alabama,Geneva County,01061,0
Alabama,Greene County,01063,0
Alabama,Hale County,01065,0
Alabama,Henry County,01067,0
Alabama,Houston County,01069,0
Alabama,Jackson County,01071,0
Alabama,Jefferson County,01073,0
Alabama,Lamar County,01075,0
Alabama,Lauderdale County,01077,0
Alabama,Lawrence County,01079,0
Alabama,Lee County,01081,0
Alabama,Limestone County,01083,0
Alabama,Lowndes County,01085,0
Alabama,Macon County,01087,0
Alabama,Madison County,01089,0
Alabama,Marengo County,01091,0
Alabama,Marion County,01093,0
Alabama,Marshall County,01095,0
Alabama,Mobile County,01097,0
Alabama,Monroe County,01099,0
Alabama,Montgomery County,01101,0
Alabama,Morgan County,01103,0
Alabama,Perry County,01105,0
Alabama,Pickens County,01107,0
Alabama,Pike County,01109,0
Alabama,Randolph County,01111,0
Alabama,Russell County,01113,0
Alabama,St. Clair County,01115,0
Alabama,Shelby County,01117,0
Alabama,Sumter County,01119,0
Alabama,Talladega County,01121,0
Alabama,Tallapoosa County,01123,0
Alabama,Tuscaloosa County,01125,0
Alabama,Walker County,01127,0
Alabama,Washington County,01129,0
Alabama,Wilcox County,01131,0
Alabama,Winston County,01133,0
Alaska,Aleutians East Borough,02013,0
Alaska,Aleutians West Census Area,02016,0
Alaska,Anchorage Municipality,02020,0
Alaska,Bethel Census Area,02050,0
Alaska,Bristol Bay Borough,02060,0
Alaska,Denali Borough,02068,0
Alaska,Dillingham Census Area,02070,0
Alaska,Fairbanks North Star Borough,02090,0
Alaska,Haines Borough,02100,0
Alaska,Hoonah-Angoon Census Area,02105,0
Alaska,Juneau City and Borough,02110,0
Alaska,Kenai Peninsula Borough,02122,0
Alaska,Ketchikan Gateway Borough,02130,0
Alaska,Kodiak Island Borough,02150,0
Alaska,Kusilvak Census Area,02158,0
Alaska,Lake and Peninsula Borough,02164,0
Alaska,Matanuska-Susitna Borough,02170,0
Alaska,Nome Census Area,02180,0
Alaska,North Slope Borough,02185,0
Alaska,Northwest Arctic Borough,02188,0
Alaska,Petersburg Borough,02195,0
Alaska,Prince of Wales-Hyder Census Area,02198,0
Alaska,Sitka City and Borough,02220,0
Alaska,Skagway Municipality,02230,0
Alaska,Southeast Fairbanks Census Area,02240,0
Alaska,Valdez-Cordova Census Area,02261,0
Alaska,Wrangell City and Borough,02275,0
Alaska,Yakutat City and Borough,02282,0
Alaska,Yukon-Koyukuk Census Area,02290,0
Arizona,Apache County,04001,0
Arizona,Cochise County,04003,0
Arizona,Coconino County,04005,0
Arizona,Gila County,04007,0
Arizona,Graham County,04009,0
Arizona,Greenlee County,04011,0
Arizona,La Paz County,04012,0
Arizona,Maricopa County,04013,0
Arizona,Mohave County,04015,0
Arizona,Navajo County,04017,0
Arizona,Pima County,04019,0
Arizona,Pinal County,04021,0
Arizona,Santa Cruz County,04023,0
Arizona,Yavapai County,04025,0
Arizona,Yuma County,04027,0
Arkansas,Arkansas County,05001,0
Arkansas,Ashley County,05003,0
Arkansas,Baxter County,05005,0
Arkansas,Benton County,05007,0
Arkansas,Boone County,05009,0
Arkansas,Bradley County,05011,0
Arkansas,Calhoun County,05013,0
Arkansas,Carroll County,05015,0
Arkansas,Chicot County,05017,0
Arkansas,Clark County,05019,0
Arkansas,Clay County,05021,0
Arkansas,Cleburne County,05023,0
Arkansas,Cleveland County,05025,0
Arkansas,Columbia County,05027,0
Arkansas,Conway County,05029,0
Arkansas,Craighead County,05031,0
Arkansas,Crawford County,05033,0
Arkansas,Crittenden County,05035,0
Arkansas,Cross County,05037,0
Arkansas,Dallas County,05039,0
Arkansas,Desha County,05041,0
Arkansas,Drew County,05043,0
Arkansas,Faulkner County,05045,0
Arkansas,Franklin County,05047,0
Arkansas,Fulton County,05049,0
Arkansas,Garland County,05051,0
Arkansas,Grant County,05053,0
Arkansas,Greene County,05055,0
Arkansas,Hempstead County,05057,0
Arkansas,Hot Spring County,05059,0
Arkansas,Howard County,05061,0
Arkansas,Independence County,05063,0
Arkansas,Izard County,05065,0
Arkansas,Jackson County,05067,0
Arkansas,Jefferson County,05069,0
Arkansas,Johnson County,05071,0
Arkansas,Lafayette County,05073,0
Arkansas,Lawrence County,05075,0
Arkansas,Lee County,05077,0
Arkansas,Lincoln County,05079,0
Arkansas,Little River County,05081,0
Arkansas,Logan County,05083,0
Arkansas,Lonoke County,05085,0
Arkansas,Madison County,05087,0
Arkansas,Marion County,05089,0
Arkansas,Miller County,05091,0
Arkansas,Mississippi County,05093,0
Arkansas,Monroe County,05095,0
Arkansas,Montgomery County,05097,0
Arkansas,Nevada County,05099,0
Arkansas,Newton County,05101,0
Arkansas,Ouachita County,05103,0
Arkansas,Perry County,05105,0
Arkansas,Phillips County,05107,0
Arkansas,Pike County,05109,0
Arkansas,Poinsett County,05111,0
Arkansas,Polk County,05113,0
Arkansas,Pope County,05115,0
Arkansas,Prairie County,05117,0
Arkansas,Pulaski County,05119,0
Arkansas,Randolph County,05121,0
Arkansas,St. Francis County,05123,0
Arkansas,Saline County,05125,0
Arkansas,Scott County,05127,0
Arkansas,Searcy County,05129,0
Arkansas,Sebastian County,05131,0
Arkansas,Sevier County,05133,0
Arkansas,Sharp County,05135,0
Arkansas,Stone County,05137,0
Arkansas,Union County,05139,0
Arkansas,Van Buren County,05141,0
Arkansas,Washington County,05143,0
Arkansas,White County,05145,0
Arkansas,Woodruff County,05147,0
Arkansas,Yell County,05149,0
California,Alameda County,06001,0
California,Alpine County,06003,0
California,Amador County,06005,0
California,Butte County,06007,0
California,Calaveras County,06009,0
California,Colusa County,06011,0
California,Contra Costa County,06013,0
California,Del Norte County,06015,0
California,El Dorado County,06017,0
California,Fresno County,06019,0
California,Glenn County,06021,0
California,Humboldt County,06023,0
California,Imperial County,06025,0
California,Inyo County,06027,0
California,Kern County,06029,0
California,Kings County,06031,0
California,Lake County,06033,0
California,Lassen County,06035,0
California,Los Angeles County,06037,0
California,Madera County,06039,0
California,Marin County,06041,0
California,Mariposa County,06043,0
California,Mendocino County,06045,0
California,Merced County,06047,0
California,Modoc County,06049,0
California,Mono County,06051,0
California,Monterey County,06053,0
California,Napa County,06055,0
California,Nevada County,06057,0
California,Orange County,06059,0
California,Placer County,06061,0
California,Plumas County,06063,0
California,Riverside County,06065,0
California,Sacramento County,06067,0
California,San Benito County,06069,0
California,San Bernardino County,06071,0
California,San Diego County,06073,0
California,San Francisco County,06075,0
California,San Joaquin County,06077,0
California,San Luis Obispo County,06079,0
California,San Mateo County,06081,0
California,Santa Barbara County,06083,0
California,Santa Clara County,06085,1
California,Santa Cruz County,06087,0
California,Shasta County,06089,0
California,Sierra County,06091,0
California,Siskiyou County,06093,0
California,Solano County,06095,0
California,Sonoma County,06097,0
California,Stanislaus County,06099,0
California,Sutter County,06101,0
California,Tehama County,06103,0
California,Trinity County,06105,0
California,Tulare County,06107,0
California,Tuolumne County,06109,0
California,Ventura County,06111,0
California,Yolo County,06113,0
California,Yuba County,06115,0
Colorado,Adams County,08001,0
Colorado,Alamosa County,08003,0
Colorado,Arapahoe County,08005,0
Colorado,Archuleta County,08007,0
Colorado,Baca County,08009,0
Colorado,Bent County,08011,0
Colorado,Boulder County,08013,0
Colorado,Broomfield County,08014,0
Colorado,Chaffee County,08015,0
Colorado,Cheyenne County,08017,0
Colorado,Clear Creek County,08019,0
Colorado,Conejos County,08021,0
Colorado,Costilla County,08023,0
Colorado,Crowley County,08025,0
Colorado,Custer County,08027,0
Colorado,Delta County,08029,0
Colorado,Denver County,08031,0
Colorado,Dolores County,08033,0
Colorado,Douglas County,08035,0
Colorado,Eagle County,08037,0
Colorado,Elbert County,08039,0
Colorado,El Paso County,08041,0
Colorado,Fremont County,08043,0
Colorado,Garfield County,08045,0
Colorado,Gilpin County,08047,0
Colorado,Grand County,08049,0
Colorado,Gunnison County,08051,0
Colorado,Hinsdale County,08053,0
Colorado,Huerfano County,08055,0
Colorado,Jackson County,08057,0
Colorado,Jefferson County,08059,0
Colorado,Kiowa County,08061,0
Colorado,Kit Carson County,08063,0
Colorado,Lake County,08065,0
Colorado,La Plata County,08067,0
Colorado,Larimer County,08069,0
Colorado,Las Animas County,08071,0
Colorado,Lincoln County,08073,0
Colorado,Logan County,08075,0
Colorado,Mesa County,08077,0
Colorado,Mineral County,08079,0
Colorado,Moffat County,08081,0
Colorado,Montezuma County,08083,0
Colorado,Montrose County,08085,0
Colorado,Morgan County,08087,0
Colorado,Otero County,08089,0
Colorado,Ouray County,08091,0
Colorado,Park County,08093,0
Colorado,Phillips County,08095,0
Colorado,Pitkin County,08097,0
Colorado,Prowers County,08099,0
Colorado,Pueblo County,08101,0
Colorado,Rio Blanco County,08103,0
Colorado,Rio Grande County,08105,0
Colorado,Routt County,08107,0
Colorado,Saguache County,08109,0
Colorado,San Juan County,08111,0
Colorado,San Miguel County,08113,0
Colorado,Sedgwick County,08115,0
Colorado,Summit County,08117,0
Colorado,Teller County,08119,0
Colorado,Washington County,08121,0
Colorado,Weld County,08123,0
Colorado,Yuma County,08125,0
Connecticut,Fairfield County,09001,0
Connecticut,Hartford County,09003,0
Connecticut,Litchfield County,09005,0
Connecticut,Middlesex County,09007,0
Connecticut,New Haven County,09009,0
Connecticut,New London County,09011,0
Connecticut,Tolland County,09013,0
Connecticut,Windham County,09015,0
Delaware,Kent County,10001,0
Delaware,New Castle County,10003,0
Delaware,Sussex County,10005,0
District of Columbia,District of Columbia,11001,0
Florida,Alachua County,12001,0
Florida,Baker County,12003,0
Florida,Bay County,12005,0
Florida,Bradford County,12007,0
Florida,Brevard County,12009,0
Florida,Broward County,12011,0
Florida,Calhoun County,12013,0
Florida,Charlotte County,12015,0
Florida,Citrus County,12017,0
Florida,Clay County,12019,0
Florida,Collier County,12021,0
Florida,Columbia County,12023,0
Florida,DeSoto County,12027,0
Florida,Dixie County,12029,0
Florida,Duval County,12031,0
Florida,Escambia County,12033,0
Florida,Flagler County,12035,0
Florida,Franklin County,12037,0
Florida,Gadsden County,12039,0
Florida,Gilchrist County,12041,0
Florida,Glades County,12043,0
Florida,Gulf County,12045,0
Florida,Hamilton County,12047,0
Florida,Hardee County,12049,0
Florida,Hendry County,12051,0
Florida,Hernando County,12053,0
Florida,Highlands County,12055,0
Florida,Hillsborough County,12057,0
Florida,Holmes County,12059,0
Florida,Indian River County,12061,0
Florida,Jackson County,12063,0
Florida,Jefferson County,12065,0
Florida,Lafayette County,12067,0
Florida,Lake County,12069,0
Florida,Lee County,12071,0
Florida,Leon County,12073,0
Florida,Levy County,12075,0
Florida,Liberty County,12077,0
Florida,Madison County,12079,0
Florida,Manatee County,12081,0
Florida,Marion County,12083,0
Florida,Martin County,12085,0
Florida,Miami-Dade County,12086,0
Florida,Monroe County,12087,0
Florida,Nassau County,12089,0
Florida,Okaloosa County,12091,0
Florida,Okeechobee County,12093,0
Florida,Orange County,12095,0
Florida,Osceola County,12097,0
Florida,Palm Beach County,12099,0
Florida,Pasco County,12101,0
Florida,Pinellas County,12103,0
Florida,Polk County,12105,0
Florida,Putnam County,12107,0
Florida,St. Johns County,12109,0
Florida,St. Lucie County,12111,0
Florida,Santa Rosa County,12113,0
Florida,Sarasota County,12115,0
Florida,Seminole County,12117,0
Florida,Sumter County,12119,0
Florida,Suwannee County,12121,0
Florida,Taylor County,12123,0
Florida,Union County,12125,0
Florida,Volusia County,12127,0
Florida,Wakulla County,12129,0
Florida,Walton County,12131,0
Florida,Washington County,12133,0
Georgia,Appling County,13001,0
Georgia,Atkinson County,13003,0
Georgia,Bacon County,13005,0
Georgia,Baker County,13007,0
Georgia,Baldwin County,13009,0
Georgia,Banks County,13011,0
Georgia,Barrow County,13013,0
Georgia,Bartow County,13015,0
Georgia,Ben Hill County,13017,0
Georgia,Berrien County,13019,0
Georgia,Bibb County,13021,0
Georgia,Bleckley County,13023,0
Georgia,Brantley County,13025,0
Georgia,Brooks County,13027,0
Georgia,Bryan County,13029,0
Georgia,Bulloch County,13031,0
Georgia,Burke County,13033,0
Georgia,Butts County,13035,0
Georgia,Calhoun County,13037,0
Georgia,Camden County,13039,0
Georgia,Candler County,13043,0
Georgia,Carroll County,13045,0
Georgia,Catoosa County,13047,0
Georgia,Charlton County,13049,0
Georgia,Chatham County,13051,0
Georgia,Chattahoochee County,13053,0
Georgia,Chattooga County,13055,0
Georgia,Cherokee County,13057,0
Georgia,Clarke County,13059,0
Georgia,Clay County,13061,0
Georgia,Clayton County,13063,0
Georgia,Clinch County,13065,0
Georgia,Cobb County,13067,0
Georgia,Coffee County,13069,0
Georgia,Colquitt County,13071,0
Georgia,Columbia County,13073,0
Georgia,Cook County,13075,0
Georgia,Coweta County,13077,0
Georgia,Crawford County,13079,0
Georgia,Crisp County,13081,0
Georgia,Dade County,13083,0
Georgia,Dawson County,13085,0
Georgia,Decatur County,13087,0
Georgia,DeKalb County,13089,0
Georgia,Dodge County,13091,0
Georgia,Dooly County,13093,0
Georgia,Dougherty County,13095,0
Georgia,Douglas County,13097,0
Georgia,Early County,13099,0
Georgia,Echols County,13101,0
Georgia,Effingham County,13103,0
Georgia,Elbert County,13105,0
Georgia,Emanuel County,13107,0
Georgia,Evans County,13109,0
Georgia,Fannin County,13111,0
Georgia,Fayette County,13113,0
Georgia,Floyd County,13115,0
Georgia,Forsyth County,13117,0
Georgia,Franklin County,13119,0
Georgia,Fulton County,13121,0
Georgia,Gilmer County,13123,0
Georgia,Glascock County,13125,0
Georgia,Glynn County,13127,0
Georgia,Gordon County,13129,0
Georgia,Grady County,13131,0
Georgia,Greene County,13133,0
Georgia,Gwinnett County,13135,0
Georgia,Habersham County,13137,0
Georgia,Hall County,13139,0
Georgia,Hancock County,13141,0
Georgia,Haralson County,13143,0
Georgia,Harris County,13145,0
Georgia,Hart County,13147,0
Georgia,Heard County,13149,0
Georgia,Henry County,13151,0
Georgia,Houston County,13153,0
Georgia,Irwin County,13155,0
Georgia,Jackson County,13157,0
Georgia,Jasper County,13159,0
Georgia,Jeff Davis County,13161,0
Georgia,Jefferson County,13163,0
Georgia,Jenkins County,13165,0
Georgia,Johnson County,13167,0
Georgia,Jones County,13169,0
Georgia,Lamar County,13171,0
Georgia,Lanier County,13173,0
Georgia,Laurens County,13175,0
Georgia,Lee County,13177,0
Georgia,Liberty County,13179,0
Georgia,Lincoln County,13181,0
Georgia,Long County,13183,0
Georgia,Lowndes County,13185,0
Georgia,Lumpkin County,13187,0
Georgia,McDuffie County,13189,0
Georgia,McIntosh County,13191,0
Georgia,Macon County,13193,0
Georgia,Madison County,13195,0
Georgia,Marion County,13197,0
Georgia,Meriwether County,13199,0
Georgia,Miller County,13201,0
Georgia,Mitchell County,13205,0
Georgia,Monroe County,13207,0
Georgia,Montgomery County,13209,0
Georgia,Morgan County,13211,0
Georgia,Murray County,13213,0
Georgia,Muscogee County,13215,0
Georgia,Newton County,13217,0
Georgia,Oconee County,13219,0
Georgia,Oglethorpe County,13221,0
Georgia,Paulding County,13223,0
Georgia,Peach County,13225,0
Georgia,Pickens County,13227,0
Georgia,Pierce County,13229,0
Georgia,Pike County,13231,0
Georgia,Polk County,13233,0
Georgia,Pulaski County,13235,0
Georgia,Putnam County,13237,0
Georgia,Quitman County,13239,0
Georgia,Rabun County,13241,0
Georgia,Randolph County,13243,0
Georgia,Richmond County,13245,0
Georgia,Rockdale County,13247,0
Georgia,Schley County,13249,0
Georgia,Screven County,13251,0
Georgia,Seminole County,13253,0
Georgia,Spalding County,13255,0
Georgia,Stephens County,13257,0
Georgia,Stewart County,13259,0
Georgia,Sumter County,13261,0
Georgia,Talbot County,13263,0
Georgia,Taliaferro County,13265,0
Georgia,Tattnall County,13267,0
Georgia,Taylor County,13269,0
Georgia,Telfair County,13271,0
Georgia,Terrell County,13273,0
Georgia,Thomas County,13275,0
Georgia,Tift County,13277,0
Georgia,Toombs County,13279,0
Georgia,Towns County,13281,0
Georgia,Treutlen County,13283,0
Georgia,Troup County,13285,0
Georgia,Turner County,13287,0
Georgia,Twiggs County,13289,0
Georgia,Union County,13291,0
Georgia,Upson County,13293,0
Georgia,Walker County,13295,0
Georgia,Walton County,13297,0
Georgia,Ware County,13299,0
Georgia,Warren County,13301,0
Georgia,Washington County,13303,0
Georgia,Wayne County,13305,0
Georgia,Webster County,13307,0
Georgia,Wheeler County,13309,0
Georgia,White County,13311,0
Georgia,Whitfield County,13313,0
Georgia,Wilcox County,13315,0
Georgia,Wilkes County,13317,0
Georgia,Wilkinson County,13319,0
Georgia,Worth County,13321,0
Hawaii,Hawaii County,15001,0
Hawaii,Honolulu County,15003,0
Hawaii,Kalawao County,15005,0
Hawaii,Kauai County,15007,0
Hawaii,Maui County,15009,0
Idaho,Ada County,16001,0
Idaho,Adams County,16003,0
Idaho,Bannock County,16005,0
Idaho,Bear Lake County,16007,0
Idaho,Benewah County,16009,0
Idaho,Bingham County,16011,0
Idaho,Blaine County,16013,0
Idaho,Boise County,16015,0
Idaho,Bonner County,16017,0
Idaho,Bonneville County,16019,0
Idaho,Boundary County,16021,0
Idaho,Butte County,16023,0
Idaho,Camas County,16025,0
Idaho,Canyon County,16027,0
Idaho,Caribou County,16029,0
Idaho,Cassia County,16031,0
Idaho,Clark County,16033,0
Idaho,Clearwater County,16035,0
Idaho,Custer County,16037,0
Idaho,Elmore County,16039,0
Idaho,Franklin County,16041,0
Idaho,Fremont County,16043,0
Idaho,Gem County,16045,0
Idaho,Gooding County,16047,0
Idaho,Idaho County,16049,0
Idaho,Jefferson County,16051,0
Idaho,Jerome County,16053,0
Idaho,Kootenai County,16055,0
Idaho,Latah County,16057,0
Idaho,Lemhi County,16059,0
Idaho,Lewis County,16061,0
Idaho,Lincoln County,16063,0
Idaho,Madison County,16065,0
Idaho,Minidoka County,16067,0
Idaho,Nez Perce County,16069,0
Idaho,Oneida County,16071,0
Idaho,Owyhee County,16073,0
Idaho,Payette County,16075,0
Idaho,Power County,16077,0
Idaho,Shoshone County,16079,0
Idaho,Teton County,16081,0
Idaho,Twin Falls County,16083,0
Idaho,Valley County,16085,0
Idaho,Washington County,16087,0
Illinois,Adams County,17001,0
Illinois,Alexander County,17003,0
Illinois,Bond County,17005,0
Illinois,Boone County,17007,0
Illinois,Brown County,17009,0
Illinois,Bureau County,17011,0
Illinois,Calhoun County,17013,0
Illinois,Carroll County,17015,0
Illinois,Cass County,17017,0
Illinois,Champaign County,17019,0
Illinois,Christian County,17021,0
Illinois,Clark County,17023,0
Illinois,Clay County,17025,0
Illinois,Clinton County,17027,0
Illinois,Coles County,17029,0
Illinois,Cook County,17031,0
Illinois,Crawford County,17033,0
Illinois,Cumberland County,17035,0
Illinois,DeKalb County,17037,0
Illinois,De Witt County,17039,0
Illinois,Douglas County,17041,0
Illinois,DuPage County,17043,0
Illinois,Edgar County,17045,0
Illinois,Edwards County,17047,0
Illinois,Effingham County,17049,0
Illinois,Fayette County,17051,0
Illinois,Ford County,17053,0
Illinois,Franklin County,17055,0
Illinois,Fulton County,17057,0
Illinois,Gallatin County,17059,0
Illinois,Greene County,17061,0
Illinois,Grundy County,17063,0
Illinois,Hamilton County,17065,0
Illinois,Hancock County,17067,0
Illinois,Hardin County,17069,0
Illinois,Henderson County,17071,0
Illinois,Henry County,17073,0
Illinois,Iroquois County,17075,0
Illinois,Jackson County,17077,0
Illinois,Jasper County,17079,0
Illinois,Jefferson County,17081,0
Illinois,Jersey County,17083,0
Illinois,Jo Daviess County,17085,0
Illinois,Johnson County,17087,0
Illinois,Kane County,17089,0
Illinois,Kankakee County,17091,0
Illinois,Kendall County,17093,0
Illinois,Knox County,17095,0
Illinois,Lake County,17097,0
Illinois,LaSalle County,17099,0
Illinois,Lawrence County,17101,0
Illinois,Lee County,17103,0
Illinois,Livingston County,17105,0
Illinois,Logan County,17107,0
Illinois,McDonough County,17109,0
Illinois,McHenry County,17111,0
Illinois,McLean County,17113,0
Illinois,Macon County,17115,0
Illinois,Macoupin County,17117,0
Illinois,Madison County,17119,0
Illinois,Marion County,17121,0
Illinois,Marshall County,17123,0
Illinois,Mason County,17125,0
Illinois,Massac County,17127,0
Illinois,Menard County,17129,0
Illinois,Mercer County,17131,0
Illinois,Monroe County,17133,0
Illinois,Montgomery County,17135,0
Illinois,Morgan County,17137,0
Illinois,Moultrie County,17139,0
Illinois,Ogle County,17141,0
Illinois,Peoria County,17143,0
Illinois,Perry County,17145,0
Illinois,Piatt County,17147,0
Illinois,Pike County,17149,0
Illinois,Pope County,17151,0
Illinois,Pulaski County,17153,0
Illinois,Putnam County,17155,0
Illinois,Randolph County,17157,0
Illinois,Richland County,17159,0
Illinois,Rock Island County,17161,0
Illinois,St. Clair County,17163,0
Illinois,Saline County,17165,0
Illinois,Sangamon County,17167,0
Illinois,Schuyler County,17169,0
Illinois,Scott County,17171,0
Illinois,Shelby County,17173,0
Illinois,Stark County,17175,0
Illinois,Stephenson County,17177,0
Illinois,Tazewell County,17179,0
Illinois,Union County,17181,0
Illinois,Vermilion County,17183,0
Illinois,Wabash County,17185,0
Illinois,Warren County,17187,0
Illinois,Washington County,17189,0
Illinois,Wayne County,17191,0
Illinois,White County,17193,0
Illinois,Whiteside County,17195,0
Illinois,Will County,17197,0
Illinois,Williamson County,17199,0
Illinois,Winnebago County,17201,0
Illinois,Woodford County,17203,0
Indiana,Adams County,18001,0
Indiana,Allen County,18003,0
Indiana,Bartholomew County,18005,0
Indiana,Benton County,18007,0
Indiana,Blackford County,18009,0
Indiana,Boone County,18011,0
Indiana,Brown County,18013,0
Indiana,Carroll County,18015,0
Indiana,Cass County,18017,0
Indiana,Clark County,18019,0
Indiana,Clay County,18021,0
Indiana,Clinton County,18023,0
Indiana,Crawford County,18025,0
Indiana,Daviess County,18027,0
Indiana,Dearborn County,18029,0
Indiana,Decatur County,18031,0
Indiana,DeKalb County,18033,0
Indiana,Delaware County,18035,0
Indiana,Dubois County,18037,0
Indiana,Elkhart County,18039,0
Indiana,Fayette County,18041,0
Indiana,Floyd County,18043,0
Indiana,Fountain County,18045,0
Indiana,Franklin County,18047,0
Indiana,Fulton County,18049,0
Indiana,Gibson County,18051,0
Indiana,Grant County,18053,0
Indiana,Greene County,18055,0
Indiana,Hamilton County,18057,0
Indiana,Hancock County,18059,0
Indiana,Harrison County,18061,0
Indiana,Hendricks County,18063,0
Indiana,Henry County,18065,0
Indiana,Howard County,18067,0
Indiana,Huntington County,18069,0
Indiana,Jackson County,18071,0
Indiana,Jasper County,18073,0
Indiana,Jay County,18075,0
Indiana,Jefferson County,18077,0
Indiana,Jennings County,18079,0
Indiana,Johnson County,18081,0
Indiana,Knox County,18083,0
Indiana,Kosciusko County,18085,0
Indiana,LaGrange County,18087,0
Indiana,Lake County,18089,0
Indiana,LaPorte County,18091,0
Indiana,Lawrence County,18093,0
Indiana,Madison County,18095,0
Indiana,Marion County,18097,0
Indiana,Marshall County,18099,0
Indiana,Martin County,18101,0
Indiana,Miami County,18103,0
Indiana,Monroe County,18105,0
Indiana,Montgomery County,18107,0
Indiana,Morgan County,18109,0
Indiana,Newton County,18111,0
Indiana,Noble County,18113,0
Indiana,Ohio County,18115,0
Indiana,Orange County,18117,0
Indiana,Owen County,18119,0
Indiana,Parke County,18121,0
Indiana,Perry County,18123,0
Indiana,Pike County,18125,0
Indiana,Porter County,18127,0
Indiana,Posey County,18129,0
Indiana,Pulaski County,18131,0
Indiana,Putnam County,18133,0
Indiana,Randolph County,18135,0
Indiana,Ripley County,18137,0
Indiana,Rush County,18139,0
Indiana,St. Joseph County,18141,0
Indiana,Scott County,18143,0
Indiana,Shelby County,18145,0
Indiana,Spencer County,18147,0
Indiana,Starke County,18149,0
Indiana,Steuben County,18151,0
Indiana,Sullivan County,18153,0
Indiana,Switzerland County,18155,0
Indiana,Tippecanoe County,18157,0
Indiana,Tipton County,18159,0
Indiana,Union County,18161,0
Indiana,Vanderburgh County,18163,0
Indiana,Vermillion County,18165,0
Indiana,Vigo County,18167,0
Indiana,Wabash County,18169,0
Indiana,Warren County,18171,0
Indiana,Warrick County,18173,0
Indiana,Washington County,18175,0
Indiana,Wayne County,18177,0
Indiana,Wells County,18179,0
Indiana,White County,18181,0
Indiana,Whitley County,18183,0
Iowa,Adair County,19001,0
Iowa,Adams County,19003,0
Iowa,Allamakee County,19005,0
Iowa,Appanoose County,19007,0
Iowa,Audubon County,19009,0
Iowa,Benton County,19011,0
Iowa,Black Hawk County,19013,0
Iowa,Boone County,19015,0
Iowa,Bremer County,19017,0
Iowa,Buchanan County,19019,0
Iowa,Buena Vista County,19021,0
Iowa,Butler County,19023,0
Iowa,Calhoun County,19025,0
Iowa,Carroll County,19027,0
Iowa,Cass County,19029,0
Iowa,Cedar County,19031,0
Iowa,Cerro Gordo County,19033,0
Iowa,Cherokee County,19035,0
Iowa,Chickasaw County,19037,0
Iowa,Clarke County,19039,0
Iowa,Clay County,19041,0
Iowa,Clayton County,19043,0
Iowa,Clinton County,19045,0
Iowa,Crawford County,19047,0
Iowa,Dallas County,19049,0
Iowa,Davis County,19051,0
Iowa,Decatur County,19053,0
Iowa,Delaware County,19055,0
Iowa,Des Moines County,19057,0
Iowa,Dickinson County,19059,0
Iowa,Dubuque County,19061,0
Iowa,Emmet County,19063,0
Iowa,Fayette County,19065,0
Iowa,Floyd County,19067,0
Iowa,Franklin County,19069,0
Iowa,Fremont County,19071,0
Iowa,Greene County,19073,0
Iowa,Grundy County,19075,0
Iowa,Guthrie County,19077,0
Iowa,Hamilton County,19079,0
Iowa,Hancock County,19081,0
Iowa,Hardin County,19083,0
Iowa,Harrison County,19085,0
Iowa,Henry County,19087,0
Iowa,Howard County,19089,0
Iowa,Humboldt County,19091,0
Iowa,Ida County,19093,0
Iowa,Iowa County,19095,0
Iowa,Jackson County,19097,0
Iowa,Jasper County,19099,0
Iowa,Jefferson County,19101,0
Iowa,Johnson County,19103,0
Iowa,Jones County,19105,0
Iowa,Keokuk County,19107,0
Iowa,Kossuth County,19109,0
Iowa,Lee County,19111,0
Iowa,Linn County,19113,0
Iowa,Louisa County,19115,0
Iowa,Lucas County,19117,0
Iowa,Lyon County,19119,0
Iowa,Madison County,19121,0
Iowa,Mahaska County,19123,0
Iowa,Marion County,19125,0
Iowa,Marshall County,19127,0
Iowa,Mills County,19129,0
Iowa,Mitchell County,19131,0
Iowa,Monona County,19133,0
Iowa,Monroe County,19135,0
Iowa,Montgomery County,19137,0
Iowa,Muscatine County,19139,0
Iowa,O'Brien County,19141,0
Iowa,Osceola County,19143,0
Iowa,Page County,19145,0
Iowa,Palo Alto County,19147,0
Iowa,Plymouth County,19149,0
Iowa,Pocahontas County,19151,0
Iowa,Polk County,19153,0
Iowa,Pottawattamie County,19155,0
Iowa,Poweshiek County,19157,0
Iowa,Ringgold County,19159,0
Iowa,Sac County,19161,0
Iowa,Scott County,19163,0
